,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male
4673,14,99,1.0,1.0,7,89,2.0,0,1.0,1.0,2,2.0,2.0,68,True,False,True,False,True,False,False,False,True,True,False,True,False
4674,25,74,2.0,1.0,9,80,1.0,4,1.0,1.0,3,1.0,1.0,71,False,True,False,True,False,True,False,False,True,True,False,True,False
4675,14,84,1.0,2.0,6,70,2.0,2,2.0,1.0,3,1.0,0.0,69,False,True,False,True,False,True,False,False,True,True,False,True,False
4676,24,84,0.0,1.0,6,99,1.0,1,1.0,2.0,2,2.0,2.0,70,False,True,False,True,False,True,False,False,True,True,False,True,False
4677,27,82,1.0,1.0,8,51,2.0,3,2.0,1.0,2,1.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
4678,25,97,1.0,1.0,6,77,0.0,1,0.0,2.0,4,2.0,0.0,73,False,True,False,True,True,False,False,False,True,True,False,False,True
4679,22,87,1.0,2.0,6,58,1.0,0,0.0,1.0,4,0.0,0.0,68,False,True,False,True,True,False,False,True,False,True,False,True,False
4680,19,76,1.0,0.0,6,66,1.0,1,2.0,1.0,3,0.0,0.0,65,False,True,False,True,False,True,False,False,True,True,False,False,True
4681,17,94,2.0,2.0,4,57,1.0,4,1.0,2.0,4,0.0,1.0,72,False,True,False,True,False,True,False,True,False,True,False,False,True
4682,29,67,2.0,0.0,8,83,1.0,2,0.0,1.0,4,0.0,0.0,67,False,True,False,True,True,False,False,False,True,False,True,True,False
4683,16,82,0.0,1.0,8,70,2.0,4,0.0,2.0,4,1.0,0.0,68,False,True,False,True,False,True,False,True,False,True,False,True,False
4684,14,98,1.0,1.0,8,99,0.0,0,2.0,1.0,3,0.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,False,True
4685,24,85,1.0,1.0,10,83,0.0,1,1.0,2.0,4,1.0,1.0,70,False,True,False,True,False,True,False,False,True,True,False,True,False
4686,15,93,2.0,1.0,9,96,1.0,1,1.0,1.0,2,0.0,1.0,69,False,True,False,True,False,True,True,False,False,True,False,True,False
4687,14,86,2.0,2.0,6,62,1.0,1,1.0,1.0,2,0.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,False,True
4688,11,94,1.0,1.0,9,66,1.0,2,0.0,2.0,2,0.0,1.0,65,True,False,True,False,True,False,False,False,True,True,False,False,True
4689,17,98,1.0,2.0,7,68,1.0,1,0.0,1.0,4,1.0,1.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
4690,20,71,1.0,0.0,6,92,2.0,1,0.0,1.0,4,1.0,0.0,65,False,True,False,True,True,False,True,False,False,True,False,False,True
4691,21,67,1.0,0.0,6,61,1.0,0,0.0,1.0,3,0.0,1.0,61,True,False,False,True,True,False,False,False,True,True,False,True,False
4692,26,79,1.0,0.0,7,97,1.0,1,2.0,1.0,2,0.0,0.0,69,True,False,False,True,True,False,False,False,True,True,False,False,True
4693,23,88,1.0,0.0,7,52,1.0,0,1.0,0.0,4,0.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
4694,19,69,1.0,1.0,9,94,1.0,1,0.0,2.0,3,0.0,1.0,65,False,True,False,True,False,True,False,False,True,True,False,False,True
4695,19,60,1.0,1.0,8,73,2.0,3,1.0,0.0,3,0.0,0.0,63,True,False,False,True,True,False,False,True,False,True,False,False,True
4696,23,74,1.0,2.0,6,76,1.0,0,1.0,2.0,4,0.0,0.0,67,False,True,False,True,True,False,True,False,False,True,False,False,True
4698,21,88,1.0,1.0,8,94,1.0,0,1.0,2.0,3,1.0,0.0,70,True,False,False,True,False,True,False,True,False,True,False,False,True
4699,17,76,1.0,2.0,8,95,0.0,1,0.0,1.0,4,2.0,0.0,67,False,True,False,True,True,False,False,True,False,True,False,True,False
4700,14,68,2.0,2.0,9,79,0.0,2,0.0,1.0,4,1.0,0.0,66,False,True,False,True,True,False,False,False,True,True,False,True,False
4701,11,74,1.0,2.0,7,98,0.0,1,0.0,1.0,2,0.0,0.0,65,False,True,False,True,False,True,False,False,True,True,False,False,True
4702,24,67,0.0,2.0,8,84,2.0,0,0.0,1.0,1,1.0,0.0,65,True,False,False,True,False,True,False,True,False,True,False,True,False
4703,23,64,0.0,1.0,8,91,1.0,2,0.0,1.0,3,0.0,2.0,63,True,False,False,True,False,True,True,False,False,True,False,True,False
4704,23,96,1.0,2.0,5,86,1.0,3,1.0,2.0,3,0.0,0.0,74,False,True,False,True,False,True,False,True,False,False,True,False,True
4705,19,100,0.0,2.0,7,89,2.0,2,2.0,0.0,3,1.0,1.0,72,False,True,False,True,True,False,False,True,False,True,False,False,True
4706,28,67,2.0,2.0,8,82,0.0,1,2.0,0.0,4,0.0,0.0,68,True,False,False,True,False,True,False,True,False,True,False,True,False
4707,17,62,1.0,0.0,8,86,2.0,2,1.0,1.0,4,0.0,1.0,62,True,False,False,True,False,True,False,True,False,True,False,True,False
4708,26,73,0.0,2.0,7,72,1.0,1,0.0,0.0,3,1.0,2.0,65,True,False,False,True,True,False,False,True,False,True,False,False,True
4709,20,78,2.0,1.0,10,85,1.0,1,2.0,2.0,3,0.0,0.0,69,False,True,False,True,True,False,True,False,False,True,False,False,True
4710,16,68,1.0,0.0,10,64,1.0,2,2.0,0.0,2,0.0,1.0,61,False,True,False,True,False,True,True,False,False,True,False,False,True
4711,24,72,1.0,1.0,7,82,2.0,2,1.0,1.0,4,0.0,2.0,67,False,True,False,True,True,False,False,False,True,True,False,False,True
4712,22,68,1.0,2.0,7,76,1.0,1,1.0,1.0,4,0.0,0.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
4713,22,91,0.0,1.0,8,95,1.0,1,0.0,2.0,2,0.0,0.0,70,False,True,False,True,True,False,False,True,False,True,False,False,True
4714,20,89,1.0,2.0,7,84,0.0,5,2.0,1.0,3,2.0,1.0,72,True,False,False,True,False,True,False,True,False,True,False,False,True
4715,20,85,2.0,0.0,9,80,1.0,3,0.0,1.0,3,2.0,1.0,69,False,True,False,True,True,False,False,True,False,True,False,False,True
4716,34,75,0.0,1.0,5,66,1.0,0,0.0,1.0,3,0.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,False,True
4717,27,96,1.0,1.0,7,93,1.0,2,1.0,1.0,2,1.0,0.0,74,True,False,False,True,False,True,False,True,False,True,False,False,True
4718,24,99,2.0,1.0,8,53,2.0,1,0.0,1.0,3,0.0,0.0,70,True,False,False,True,True,False,False,True,False,False,True,False,True
4719,21,67,1.0,1.0,9,95,2.0,1,1.0,1.0,4,0.0,0.0,67,False,True,False,True,True,False,False,False,True,True,False,False,True
4720,26,69,1.0,1.0,5,83,1.0,4,1.0,2.0,2,0.0,1.0,68,False,True,False,True,True,False,False,True,False,True,False,True,False
4721,23,81,2.0,0.0,6,59,1.0,2,2.0,2.0,1,2.0,0.0,69,True,False,False,True,True,False,False,True,False,True,False,True,False
4722,20,64,2.0,0.0,4,95,1.0,4,1.0,1.0,4,0.0,0.0,66,True,False,False,True,False,True,False,True,False,True,False,False,True
4723,18,77,1.0,0.0,6,66,2.0,3,1.0,2.0,3,1.0,1.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
4724,20,83,2.0,2.0,5,58,1.0,1,1.0,1.0,3,0.0,0.0,68,False,True,False,True,False,True,False,True,False,True,False,False,True
4725,1,81,1.0,1.0,8,66,1.0,1,0.0,1.0,2,1.0,0.0,60,False,True,False,True,False,True,True,False,False,True,False,False,True
4726,21,73,2.0,1.0,7,98,2.0,0,2.0,2.0,4,2.0,0.0,69,True,False,False,True,False,True,False,False,True,False,True,False,True
4727,17,82,2.0,1.0,7,88,1.0,1,1.0,1.0,1,0.0,0.0,66,True,False,False,True,False,True,True,False,False,False,True,False,True
4729,20,68,1.0,0.0,9,65,0.0,1,2.0,1.0,5,1.0,0.0,63,True,False,False,True,False,True,True,False,False,True,False,False,True
4730,13,86,1.0,0.0,5,54,1.0,3,2.0,2.0,3,1.0,0.0,66,False,True,False,True,False,True,False,True,False,False,True,False,True
4731,20,62,2.0,1.0,4,78,1.0,1,2.0,1.0,4,0.0,1.0,64,False,True,True,False,True,False,False,False,True,True,False,True,False
4732,14,63,2.0,2.0,8,74,1.0,1,0.0,1.0,4,2.0,1.0,63,True,False,False,True,True,False,False,True,False,True,False,True,False
4733,23,82,0.0,1.0,6,86,1.0,0,2.0,1.0,4,0.0,0.0,68,False,True,False,True,False,True,False,True,False,True,False,False,True
4734,22,64,2.0,1.0,5,77,1.0,1,2.0,1.0,2,1.0,0.0,65,True,False,False,True,True,False,True,False,False,True,False,False,True
4735,26,61,2.0,1.0,8,70,0.0,1,1.0,1.0,4,2.0,1.0,65,False,True,False,True,True,False,False,True,False,False,True,False,True
4736,15,67,2.0,2.0,4,50,0.0,0,1.0,1.0,1,1.0,0.0,64,False,True,False,True,False,True,False,False,True,True,False,False,True
4737,20,83,2.0,1.0,6,73,1.0,0,2.0,1.0,3,1.0,2.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
4738,12,88,0.0,1.0,4,56,1.0,0,0.0,2.0,2,0.0,2.0,62,False,True,False,True,True,False,False,True,False,True,False,False,True
4739,24,68,1.0,1.0,7,96,1.0,1,0.0,2.0,3,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
4740,23,87,2.0,2.0,9,96,2.0,1,1.0,1.0,1,1.0,0.0,73,False,True,False,True,True,False,False,False,True,True,False,True,False
4741,23,67,2.0,2.0,6,90,1.0,2,2.0,1.0,3,0.0,0.0,69,False,True,False,True,True,False,False,False,True,True,False,True,False
4742,20,85,1.0,1.0,6,58,0.0,0,0.0,1.0,2,2.0,0.0,65,True,False,False,True,True,False,True,False,False,True,False,False,True
4743,22,76,1.0,1.0,10,57,1.0,1,1.0,2.0,3,0.0,2.0,66,False,True,False,True,True,False,False,True,False,True,False,False,True
4744,30,86,2.0,1.0,8,78,1.0,4,1.0,0.0,2,1.0,2.0,73,True,False,False,True,False,True,False,False,True,True,False,False,True
4745,18,100,2.0,1.0,10,86,1.0,1,1.0,1.0,3,0.0,0.0,72,False,True,False,True,False,True,False,True,False,True,False,False,True
4746,21,98,1.0,1.0,7,95,0.0,3,2.0,0.0,1,0.0,0.0,72,False,True,False,True,False,True,False,True,False,True,False,False,True
4747,13,60,0.0,2.0,7,95,1.0,1,0.0,1.0,1,0.0,0.0,61,False,True,False,True,True,False,False,False,True,True,False,True,False
4748,15,95,2.0,1.0,9,58,0.0,2,0.0,2.0,3,0.0,0.0,69,False,True,False,True,True,False,False,True,False,True,False,True,False
4749,21,63,2.0,1.0,7,100,1.0,1,2.0,1.0,2,2.0,1.0,66,True,False,False,True,True,False,False,True,False,True,False,True,False
4750,27,98,2.0,2.0,7,58,1.0,1,2.0,1.0,3,2.0,2.0,74,True,False,False,True,False,True,False,False,True,True,False,True,False
4751,18,71,2.0,0.0,4,92,1.0,1,0.0,1.0,4,1.0,0.0,64,False,True,False,True,False,True,True,False,False,False,True,True,False
4752,19,75,1.0,2.0,10,79,1.0,1,1.0,1.0,2,0.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,True,False
4753,18,64,2.0,1.0,8,84,1.0,2,1.0,1.0,3,1.0,0.0,64,False,True,True,False,False,True,False,True,False,True,False,True,False
4754,17,64,2.0,2.0,7,80,0.0,3,1.0,1.0,4,0.0,0.0,66,True,False,False,True,True,False,False,False,True,True,False,False,True
4755,22,89,1.0,2.0,8,93,1.0,2,2.0,0.0,5,0.0,0.0,72,True,False,False,True,True,False,False,True,False,True,False,False,True
4756,11,98,2.0,2.0,5,82,2.0,1,1.0,1.0,2,2.0,0.0,71,False,True,False,True,True,False,False,True,False,True,False,False,True
4757,28,84,2.0,1.0,6,92,1.0,1,1.0,1.0,3,0.0,0.0,70,False,True,False,True,False,True,True,False,False,False,True,True,False
4758,16,89,2.0,1.0,8,58,0.0,2,0.0,1.0,3,1.0,1.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
4759,24,90,1.0,2.0,7,93,0.0,1,0.0,2.0,2,2.0,0.0,71,True,False,False,True,False,True,False,True,False,False,True,False,True
4760,12,71,1.0,0.0,8,100,1.0,2,2.0,1.0,3,1.0,0.0,63,True,False,False,True,False,True,False,True,False,False,True,False,True
4761,24,62,1.0,2.0,7,83,0.0,1,1.0,0.0,2,1.0,1.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
4762,24,60,1.0,1.0,8,99,1.0,2,0.0,0.0,1,0.0,1.0,64,False,True,False,True,False,True,False,True,False,True,False,False,True
4763,22,74,1.0,0.0,5,61,1.0,1,0.0,1.0,3,2.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,True,False
4764,14,70,1.0,1.0,9,91,2.0,2,1.0,1.0,4,0.0,0.0,65,False,True,False,True,False,True,False,True,False,True,False,True,False
4765,21,62,1.0,0.0,6,58,1.0,2,0.0,2.0,3,1.0,1.0,62,True,False,False,True,True,False,False,True,False,True,False,True,False
4766,13,67,2.0,2.0,7,76,1.0,2,0.0,1.0,5,0.0,0.0,65,False,True,False,True,True,False,False,True,False,True,False,False,True
4767,18,65,1.0,2.0,6,83,0.0,1,1.0,2.0,2,0.0,0.0,64,True,False,False,True,True,False,False,True,False,True,False,False,True
4768,26,97,1.0,1.0,7,83,0.0,2,0.0,1.0,3,2.0,0.0,74,False,True,False,True,False,True,False,False,True,True,False,False,True
4769,25,66,1.0,2.0,7,84,0.0,2,2.0,1.0,1,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
4770,20,82,0.0,1.0,8,66,0.0,0,2.0,1.0,2,2.0,0.0,66,True,False,False,True,False,True,False,False,True,True,False,False,True
4771,14,84,2.0,2.0,8,99,1.0,3,1.0,2.0,4,2.0,0.0,70,True,False,True,False,False,True,False,True,False,True,False,True,False
4772,24,82,1.0,2.0,8,50,1.0,0,1.0,1.0,2,2.0,1.0,68,True,False,False,True,False,True,False,False,True,True,False,False,True
4773,20,64,1.0,1.0,6,81,1.0,0,2.0,2.0,1,0.0,1.0,64,True,False,False,True,False,True,False,False,True,True,False,True,False
4775,25,62,1.0,1.0,7,95,0.0,1,2.0,1.0,4,1.0,0.0,65,False,True,False,True,False,True,False,True,False,False,True,False,True
4776,20,76,1.0,2.0,7,86,1.0,2,1.0,1.0,5,0.0,0.0,68,False,True,False,True,False,True,True,False,False,True,False,True,False
4777,27,68,0.0,1.0,8,79,1.0,2,0.0,2.0,1,2.0,1.0,64,True,False,False,True,True,False,True,False,False,False,True,True,False
4778,13,82,1.0,2.0,5,73,0.0,4,0.0,1.0,4,0.0,0.0,66,True,False,False,True,False,True,True,False,False,True,False,False,True
4780,22,81,2.0,1.0,9,71,1.0,2,2.0,0.0,4,0.0,0.0,69,False,True,False,True,False,True,True,False,False,True,False,False,True
4781,22,77,1.0,2.0,7,85,0.0,2,0.0,1.0,2,1.0,0.0,68,True,False,False,True,False,True,False,True,False,True,False,False,True
4782,10,75,1.0,1.0,8,87,0.0,2,1.0,1.0,4,0.0,0.0,63,True,False,False,True,False,True,False,False,True,False,True,True,False
4783,14,94,0.0,1.0,6,76,1.0,0,0.0,0.0,3,0.0,0.0,64,False,True,True,False,False,True,False,True,False,True,False,False,True
4784,37,69,1.0,2.0,9,87,1.0,1,0.0,1.0,2,1.0,2.0,68,False,True,True,False,False,True,True,False,False,True,False,True,False
4785,18,89,1.0,0.0,8,76,2.0,0,0.0,1.0,2,0.0,0.0,67,True,False,False,True,False,True,False,False,True,True,False,False,True
4786,24,90,0.0,1.0,7,55,1.0,1,2.0,1.0,2,2.0,2.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
4787,16,77,1.0,1.0,7,93,1.0,1,0.0,1.0,2,0.0,1.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
4788,7,72,1.0,1.0,4,94,1.0,4,1.0,1.0,4,2.0,0.0,66,False,True,False,True,True,False,False,False,True,True,False,False,True
4789,19,79,1.0,2.0,8,63,1.0,4,0.0,2.0,2,0.0,1.0,68,False,True,False,True,False,True,False,True,False,True,False,False,True
4790,18,64,1.0,2.0,9,89,0.0,1,1.0,2.0,3,0.0,1.0,64,False,True,False,True,True,False,False,True,False,True,False,False,True
4791,18,62,2.0,1.0,7,76,1.0,2,1.0,1.0,3,1.0,0.0,63,False,True,False,True,True,False,True,False,False,False,True,True,False
4792,19,64,1.0,1.0,7,56,1.0,0,0.0,1.0,4,0.0,0.0,62,False,True,False,True,True,False,False,True,False,True,False,True,False
4793,22,67,1.0,2.0,7,70,2.0,2,0.0,1.0,2,0.0,0.0,66,True,False,False,True,True,False,False,False,True,True,False,False,True
4794,19,80,2.0,1.0,9,54,1.0,0,0.0,1.0,2,2.0,1.0,65,False,True,False,True,False,True,True,False,False,True,False,False,True
4795,12,94,1.0,0.0,9,89,1.0,1,0.0,0.0,3,0.0,0.0,66,False,True,False,True,True,False,True,False,False,True,False,False,True
4796,23,69,1.0,2.0,6,60,1.0,2,0.0,2.0,4,0.0,0.0,66,False,True,False,True,True,False,True,False,False,True,False,False,True
4797,8,97,1.0,2.0,8,58,2.0,2,2.0,1.0,2,1.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
4798,8,98,0.0,1.0,7,60,1.0,1,2.0,2.0,3,2.0,0.0,67,False,True,False,True,True,False,True,False,False,True,False,True,False
4799,24,98,1.0,2.0,8,61,1.0,6,1.0,2.0,3,0.0,0.0,75,True,False,False,True,True,False,False,False,True,True,False,True,False
4800,23,94,2.0,1.0,6,84,2.0,0,0.0,2.0,3,2.0,0.0,73,False,True,False,True,False,True,False,True,False,True,False,False,True
4801,20,75,1.0,1.0,9,82,2.0,0,0.0,0.0,5,1.0,1.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
4802,12,63,1.0,1.0,8,56,0.0,4,1.0,1.0,4,1.0,1.0,61,True,False,False,True,False,True,False,False,True,True,False,False,True
4803,16,83,1.0,1.0,9,86,1.0,5,0.0,2.0,4,0.0,1.0,68,False,True,False,True,True,False,True,False,False,True,False,True,False
4804,18,82,1.0,1.0,5,67,2.0,1,1.0,2.0,4,1.0,0.0,67,False,True,True,False,False,True,False,True,False,True,False,False,True
4805,10,94,1.0,2.0,5,73,1.0,1,1.0,1.0,3,0.0,1.0,66,True,False,False,True,False,True,True,False,False,True,False,False,True
4806,16,100,1.0,2.0,10,56,1.0,1,2.0,1.0,2,0.0,0.0,69,True,False,False,True,False,True,False,True,False,True,False,True,False
4807,24,80,1.0,1.0,9,85,0.0,3,0.0,1.0,4,0.0,0.0,69,True,False,False,True,False,True,False,False,True,True,False,False,True
4808,29,74,1.0,2.0,6,69,1.0,1,0.0,2.0,1,1.0,2.0,67,False,True,False,True,True,False,True,False,False,True,False,True,False
4809,17,67,2.0,1.0,8,82,1.0,0,1.0,1.0,4,0.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,True,False
4810,25,60,1.0,0.0,6,71,0.0,2,2.0,1.0,2,0.0,0.0,63,True,False,False,True,False,True,False,False,True,True,False,False,True
4811,9,80,1.0,0.0,4,52,0.0,1,2.0,1.0,2,2.0,0.0,63,False,True,False,True,False,True,False,False,True,True,False,True,False
4812,24,82,1.0,1.0,4,85,0.0,1,0.0,1.0,2,0.0,0.0,66,True,False,True,False,False,True,True,False,False,True,False,False,True
4813,15,93,1.0,1.0,7,78,0.0,0,1.0,1.0,4,0.0,1.0,66,False,True,False,True,False,True,True,False,False,True,False,False,True
4814,22,80,1.0,2.0,9,72,0.0,2,1.0,1.0,4,1.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
4815,19,97,2.0,1.0,9,60,2.0,3,1.0,1.0,4,2.0,1.0,72,False,True,False,True,False,True,True,False,False,True,False,True,False
4816,28,85,1.0,1.0,9,81,0.0,2,0.0,1.0,3,0.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,False,True
4817,15,94,1.0,2.0,8,64,1.0,2,0.0,1.0,1,1.0,0.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
4818,24,66,2.0,1.0,7,71,0.0,1,0.0,2.0,3,0.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
4819,18,94,0.0,1.0,9,53,1.0,3,0.0,1.0,3,1.0,1.0,67,False,True,False,True,False,True,True,False,False,True,False,True,False
4820,19,87,2.0,1.0,4,89,1.0,0,0.0,0.0,5,2.0,1.0,68,True,False,False,True,False,True,False,False,True,False,True,True,False
4821,19,67,1.0,0.0,8,55,1.0,0,1.0,2.0,4,0.0,0.0,62,False,True,True,False,True,False,False,False,True,True,False,False,True
4822,15,68,1.0,2.0,5,95,2.0,1,1.0,1.0,2,1.0,0.0,64,True,False,False,True,True,False,False,False,True,False,True,True,False
4823,20,97,2.0,0.0,6,93,0.0,1,2.0,2.0,1,1.0,2.0,71,False,True,False,True,False,True,False,False,True,True,False,False,True
4824,20,61,2.0,1.0,8,99,1.0,0,1.0,2.0,4,1.0,0.0,65,True,False,False,True,False,True,False,True,False,True,False,False,True
4825,21,79,1.0,1.0,8,95,2.0,0,1.0,1.0,2,2.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
4826,21,73,1.0,1.0,6,99,1.0,1,0.0,1.0,5,0.0,0.0,65,True,False,True,False,False,True,False,True,False,True,False,False,True
4827,25,87,1.0,1.0,8,94,2.0,0,1.0,2.0,4,0.0,0.0,71,True,False,False,True,False,True,False,False,True,True,False,False,True
4828,26,94,0.0,1.0,8,56,0.0,1,2.0,1.0,2,1.0,0.0,69,True,False,False,True,False,True,True,False,False,True,False,True,False
4829,14,74,2.0,1.0,7,72,2.0,2,1.0,1.0,3,1.0,0.0,65,False,True,True,False,True,False,True,False,False,True,False,False,True
4830,25,77,0.0,1.0,7,54,1.0,2,1.0,1.0,1,1.0,1.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
4831,13,99,1.0,1.0,10,77,0.0,0,1.0,2.0,3,1.0,1.0,68,False,True,False,True,True,False,True,False,False,True,False,True,False
4832,24,91,2.0,2.0,7,76,1.0,0,1.0,1.0,2,0.0,1.0,72,False,True,False,True,True,False,False,False,True,True,False,True,False
4833,24,96,2.0,2.0,7,96,1.0,1,1.0,1.0,3,0.0,0.0,74,False,True,False,True,False,True,True,False,False,True,False,True,False
4834,9,78,1.0,1.0,7,98,0.0,3,0.0,1.0,2,0.0,0.0,64,True,False,False,True,False,True,False,False,True,True,False,False,True
4835,21,69,2.0,0.0,7,63,1.0,0,1.0,1.0,3,0.0,1.0,64,False,True,False,True,False,True,False,False,True,True,False,False,True
4836,17,76,1.0,1.0,8,79,0.0,1,0.0,1.0,4,2.0,2.0,63,False,True,True,False,False,True,False,True,False,False,True,True,False
4837,15,89,2.0,0.0,9,73,2.0,2,0.0,0.0,2,0.0,0.0,66,True,False,False,True,True,False,False,True,False,True,False,False,True
4838,28,64,1.0,1.0,7,77,1.0,1,2.0,1.0,2,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
4839,16,71,2.0,0.0,6,77,0.0,4,1.0,1.0,5,1.0,1.0,64,False,True,False,True,False,True,False,True,False,False,True,False,True
4840,15,62,0.0,2.0,10,96,0.0,0,1.0,2.0,4,0.0,2.0,62,True,False,False,True,True,False,False,False,True,True,False,False,True
4841,20,77,1.0,0.0,7,95,2.0,0,1.0,1.0,1,0.0,2.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
4842,24,93,1.0,2.0,4,56,0.0,4,0.0,2.0,2,2.0,1.0,71,True,False,False,True,False,True,True,False,False,True,False,True,False
4843,19,61,2.0,0.0,10,67,0.0,1,1.0,1.0,6,2.0,0.0,63,False,True,True,False,False,True,False,False,True,True,False,True,False
4844,27,87,2.0,1.0,9,88,1.0,1,0.0,2.0,4,1.0,0.0,72,False,True,False,True,False,True,False,False,True,False,True,False,True
4845,23,97,1.0,2.0,9,84,0.0,1,2.0,1.0,3,0.0,2.0,71,True,False,False,True,False,True,False,False,True,False,True,True,False
4846,7,69,0.0,1.0,9,82,0.0,1,1.0,2.0,3,2.0,0.0,61,True,False,False,True,True,False,False,False,True,True,False,True,False
4847,17,88,1.0,2.0,10,100,1.0,1,0.0,2.0,2,2.0,0.0,71,False,True,False,True,False,True,False,False,True,True,False,True,False
4848,17,99,1.0,1.0,5,67,0.0,2,1.0,1.0,4,2.0,2.0,69,True,False,False,True,True,False,False,True,False,True,False,False,True
4849,23,98,1.0,2.0,6,76,0.0,3,0.0,2.0,3,0.0,0.0,74,False,True,False,True,False,True,False,False,True,True,False,False,True
4850,4,69,1.0,2.0,6,99,1.0,0,1.0,2.0,2,0.0,1.0,61,False,True,False,True,False,True,False,True,False,True,False,False,True
4851,35,64,1.0,0.0,6,85,2.0,2,1.0,2.0,2,0.0,1.0,68,True,False,False,True,True,False,False,True,False,True,False,False,True
4852,23,66,1.0,2.0,7,82,2.0,1,1.0,1.0,2,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
4853,21,88,2.0,0.0,6,58,1.0,3,2.0,1.0,4,1.0,0.0,70,True,False,False,True,True,False,False,True,False,True,False,False,True
4854,27,89,1.0,1.0,5,62,1.0,0,0.0,1.0,3,0.0,0.0,69,True,False,False,True,False,True,False,True,False,True,False,False,True
4855,34,87,1.0,0.0,6,69,2.0,3,0.0,1.0,2,1.0,1.0,72,True,False,False,True,True,False,False,True,False,True,False,False,True
4856,25,73,1.0,0.0,7,73,1.0,1,1.0,1.0,2,0.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
4857,26,67,1.0,1.0,9,75,1.0,2,1.0,1.0,3,0.0,0.0,67,True,False,False,True,False,True,False,False,True,True,False,False,True
4858,21,83,1.0,1.0,6,95,2.0,4,2.0,2.0,2,0.0,2.0,70,True,False,False,True,False,True,False,True,False,True,False,True,False
4859,19,79,1.0,2.0,8,55,1.0,3,1.0,1.0,4,2.0,0.0,68,False,True,False,True,True,False,False,True,False,False,True,False,True
4860,17,89,0.0,1.0,5,62,2.0,2,1.0,1.0,2,1.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,True,False
4861,15,78,1.0,2.0,4,57,2.0,2,1.0,2.0,2,0.0,0.0,65,True,False,False,True,False,True,True,False,False,True,False,True,False
4862,16,74,1.0,0.0,7,87,1.0,0,0.0,0.0,3,1.0,0.0,63,False,True,False,True,False,True,False,False,True,True,False,True,False
4863,12,72,0.0,0.0,6,99,2.0,0,0.0,1.0,4,1.0,2.0,62,False,True,False,True,False,True,False,False,True,True,False,True,False
4864,20,68,1.0,2.0,6,95,1.0,0,0.0,1.0,4,0.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
4865,10,71,1.0,2.0,6,86,1.0,1,1.0,0.0,2,2.0,0.0,62,False,True,False,True,False,True,True,False,False,False,True,False,True
4866,21,64,0.0,2.0,6,51,0.0,0,2.0,0.0,3,1.0,1.0,61,False,True,False,True,False,True,True,False,False,True,False,True,False
4867,20,74,0.0,1.0,6,67,2.0,0,1.0,1.0,4,1.0,1.0,63,False,True,False,True,True,False,True,False,False,False,True,True,False
4868,21,61,1.0,1.0,6,93,0.0,3,1.0,2.0,3,0.0,0.0,65,False,True,False,True,True,False,False,True,False,True,False,True,False
4869,17,67,2.0,0.0,5,83,2.0,3,0.0,1.0,3,0.0,1.0,64,True,False,False,True,False,True,False,False,True,True,False,False,True
